date,location_id,city,state,region,sessions,page_views,bounce_rate,conversion_rate,online_orders,avg_order_value,revenue,ad_spend_social,ad_spend_search,ad_spend_display,impressions_social,impressions_search,impressions_display,clicks_social,clicks_search,clicks_display
2025/09/16,CHR_001,Charlotte,NC,South,932,4103,0.359,0.0362,33,25.75,849.75,290.9,278.42,248.24,9967,8162,11424,275,383,127
2025-09-17,CHR-001,Charlotte,NC,South,779,3154,0.5366,0.0275,21,25.8,541.8,399.72,362.22,185.71,12942,6546,9982,235,279,161
2025/09/18,CHR-001,Charlotte,NC,South,973,3712,0.4262,0.0582,56,27.73,1458.52,238.15,431.53,281.21,8143,12647,15829,279,734,173
2025-09-19,CHR-001,Charlotte,NC,South,1239,3663,0.4647,0.0483,59,23.84,1224.87,380.46,590.68,285.49,14168,13550,16086,264,603,159
2025-09-20,CHR-001,Charlotte,NC,South,1243,4718,,0.0298,37,21.86,808.82,443.43,241.18,298.98,18548,4260,14923,648,278,160
09/24/2025,CHR-001,Charlotte,NC,South,503,1909,0.6177,0.0438,22,33.85,744.7,322.2,482.25,182.16,8853,11649,11192,175,382,113
2025-09-25,CHR-001,Charlotte,NC,South,850,3092,,0.0261,22,25.72,565.84,275.78,245.15,254.46,10714,4265,15744,335,146,135
09/26/2025,CHR-001,Charlotte,NC,South,823,2882,0.6111,0.0221,18,24.87,447.66,152.11,267.67,107.88,4082,5825,5499,116,348,79
2025-10-03,CHR-001,Charlotte,NC,South,1289,5447,0.4483,0.0412,53,28.06,1487.18,,514.54,248.43,6119,8746,13161,195,277,222
2025-10-04,CHR-001,Charlotte,NC,South,1218,4021,0.5673,0.0222,27,23.88,644.76,381.59,309.83,123.72,14350,6290,5599,228,404,64
2025-10-06,CHR-001,Charlotte,NC,South,321,1236,0.5962,0.0354,11,31.3,308.19,334.76,238.82,191.88,14364,4773,10189,395,206,98
2025-10-07,CHR-001,Charlotte,NC,South,684,2541,0.6165,0.0406,27,19.61,529.47,426.98,483.55,133.79,13099,10358,9149,321,661,80
2025-10-09,CHR-001,Charlotte,NC,South,958,4094,0.3507,0.0379,36,24.7,889.2,230.04,334.66,116.38,9954,7530,6111,252,285,59
10/10/2025,CHR-001,Charlotte,NC,South,1021,3684,0.4388,0.0388,39,,779.61,171.53,375.61,196.23,6526,6945,8710,123,238,115
2025-10-11,CHR-001,Charlotte,NC,South,1388,5027,0.4506,0.0293,40,24.2,968.0,400.73,317.74,219.49,11180,6954,13416,346,444,114
2025-10-12,CHR-001,Charlotte,NC,South,1107,4327,0.3726,0.0259,28,18.92,494.84,236.39,586.12,102.86,6805,9270,5409,175,452,49
2025-10-13,CHR-001,Charlotte,NC,South,882,3731,0.5901,0.0594,52,30.23,1571.96,334.48,462.36,202.45,11049,9456,9228,186,374,163
2025-10-15,CHR-001,Charlotte,NC,South,767,3430,0.5921,0.0713,54,24.79,1144.24,271.74,282.19,224.57,6799,5551,14142,116,296,188
2025-10-16,CHR-001,Charlotte,NC,South,636,1858,0.4293,0.0291,18,24.84,414.43,196.32,430.58,232.74,8129,10125,15235,227,582,137
2025-10-19,CHR-001,Charlotte,NC,South,1356,4639,0.6294,0.0705,95,26.08,2477.6,257.04,470.87,261.93,10604,13761,13301,319,864,233
2025-10-20,CHR-001,Charlotte,NC,South,672,2962,0.5369,0.0595,39,27.11,1057.29,200.05,424.49,276.05,5721,7152,11372,189,252,126
10/22/2025,CHR-001,Charlotte,NC,South,754,3037,0.5048,0.0511,38,29.88,1135.44,176.39,208.12,181.6,7521,4391,10830,161,145,117
2025-10-24,CHR-001,Charlotte,NC,South,711,2439,0.4185,0.0322,22,22.7,499.4,280.61,245.47,221.59,8956,6209,14065,155,278,240
2025-10-25,CHR-001,Charlotte,NC,South,929,3426,0.4893,0.0331,30,34.58,1037.4,201.4,494.22,186.18,5291,14210,8573,155,645,143
2025/10/26,CHR-001,Charlotte,NC,South,1618,4687,0.6179,0.0791,127,25.87,3285.49,306.95,314.15,297.93,7746,6769,18439,176,437,270
2024-10-28,SEA-001,Seattle,WA,West,851,3674,0.596,0.0648,55,,1314.5,202.42,679.79,293.62,5285,18101,17276,133,794,176
2024-10-31,SEA_001,Seattle,WA,West,1054,4389,0.4514,0.0364,38,29.07,1104.66,492.96,545.13,302.65,18235,9935,16385,507,462,294
2024-11-01,SEA-001,Seattle,WA,West,1744,6843,0.4692,0.0375,65,26.56,1726.4,448.83,279.28,140.22,11515,5308,6403,373,356,54
2024-11-02,SEA_001,Seattle,WA,West,1558,4898,,0.0653,101,24.46,2470.46,365.57,375.95,177.88,14400,7366,10420,424,434,121
2024-11-03,SEA-001,Seattle,WA,West,1474,4918,0.4263,0.0795,117,20.57,2406.69,260.47,265.42,308.74,10346,7407,18877,194,331,323
2024-11-03,SEA-001,Seattle,WA,West,1474,4918,0.4263,0.0795,117,20.57,2406.69,260.47,265.42,308.74,10346,7407,18877,194,331,323
2024-11-04,SEA-001,Seattle,WA,West,870,3609,0.5385,0.0439,38,27.45,957.63,332.85,372.4,127.23,11314,8471,6286,203,539,84
2024-11-08,SEA-001,Seattle,WA,West,1711,5636,0.5179,0.0726,124,28.2,3104.77,354.11,551.92,288.24,12343,9753,18500,328,320,184
2024-11-09,SEA_001,Seattle,WA,West,1152,4486,0.4151,0.0564,64,24.51,1568.64,429.63,279.68,352.2,17873,5163,19475,416,268,264
2024/11/11,SEA_001,Seattle,WA,West,785,2815,0.6033,0.0449,35,29.47,1031.45,527.99,566.18,160.9,22130,10686,6940,592,362,99
2024-11-14,SEA-001,Seattle,WA,West,942,2668,0.4608,0.0618,58,34.56,2004.48,,495.42,149.36,8837,13939,6993,264,617,110
2024-11-16,SEA-001,Seattle,WA,West,1771,6454,0.6436,0.0413,73,33.35,2434.55,460.13,399.63,271.2,18479,9830,16290,394,442,179
2024-11-16,SEA-001,Seattle,WA,West,1771,6454,0.6436,0.0413,73,33.35,2434.55,460.13,399.63,271.2,18479,9830,16290,394,442,179
11/18/2024,SEA-001,Seattle,WA,West,1080,3204,0.4806,0.0788,85,26.99,2294.15,259.23,653.02,237.33,8222,16620,16582,214,1051,266
2024-11-20,SEA-001,Seattle,WA,West,959,2820,0.5722,0.0748,71,18.65,1206.7,319.64,380.83,169.73,11853,7531,9482,183,389,159
2024-11-21,SEA-001,Seattle,WA,West,715,3142,0.6447,0.0685,48,28.34,1360.32,337.28,537.66,137.45,14051,11784,7637,307,655,82
2024-11-23,SEA-001,Seattle,WA,West,1038,3521,0.3863,0.0479,49,28.43,1313.64,457.97,487.27,359.88,19736,13050,23001,456,807,253
11/27/2024,SEA-001,Seattle,WA,West,788,3000,0.3758,0.0318,25,21.14,528.5,419.99,289.25,188.01,14309,7437,10761,448,244,144
2024-11-28,SEA-001,Seattle,WA,West,809,2359,0.6212,0.0361,29,18.76,484.13,466.51,415.02,148.88,13887,10179,8254,245,583,83
2024-11-29,SEA-001,Seattle,WA,West,1192,3528,0.6229,0.0689,82,34.36,2817.52,394.1,514.86,121.7,12454,11374,8164,414,775,106
2024-11-30,SEA_001,Seattle,WA,West,1162,3620,0.3798,0.0255,29,30.31,878.99,418.27,298.83,215.67,12264,4913,12500,237,240,150
2024-12-01,SEA-001,Seattle,WA,West,1124,3660,0.452,0.0272,30,20.79,623.7,359.11,590.96,268.8,14719,15954,16250,306,964,256
12/02/2024,SEA-001,Seattle,WA,West,652,2684,0.5687,0.0776,50,19.39,969.5,279.23,703.9,138.86,8373,11087,8203,203,727,79
2024-12-03,SEA-001,Seattle,WA,West,653,2075,0.4482,0.0265,17,22.21,377.57,395.57,541.19,348.01,17553,11236,20411,362,504,191
2024-12-04,SEA-001,Seattle,WA,West,959,2818,0.5336,0.047,45,20.14,850.12,447.45,536.06,328.92,18298,15117,21532,460,956,256
2024-12-05,SEA-001,Seattle,WA,West,913,3500,0.6298,0.0574,52,33.82,1758.64,474.99,285.12,327.68,16065,4471,17907,453,137,275
2024-12-05,SEA-001,Seattle,WA,West,913,3500,0.6298,0.0574,52,33.82,1758.64,474.99,285.12,327.68,16065,4471,17907,453,137,275
2024-12-08,SEA_001,Seattle,WA,West,889,3254,0.3983,0.0585,52,30.01,1560.52,256.93,345.49,201.33,10893,8357,9782,166,438,141
2024-12-09,SEA-001,Seattle,WA,West,896,3826,0.5848,0.0657,58,26.96,1563.68,,368.85,258.51,9729,6438,14561,296,233,225
2024-12-11,SEA_001,Seattle,WA,West,790,2973,0.3965,0.0715,56,33.02,1849.12,373.94,519.36,227.23,16356,11804,13294,390,514,183
2024-12-12,SEA-001,Seattle,WA,West,687,1965,0.4447,0.0492,33,26.81,884.73,384.58,560.17,339.19,11961,8408,20664,402,267,302
12/14/2024,SEA-001,Seattle,WA,West,862,3865,0.529,0.0231,19,33.47,635.93,368.69,240.47,167.38,13207,6851,11059,211,218,142
2024-12-16,SEA-001,Seattle,WA,West,798,3140,0.4977,0.0646,51,33.53,1710.03,313.19,498.94,204.52,11874,14099,9233,295,677,76
2024-12-18,SEA-001,Seattle,WA,West,945,3509,0.5071,0.0478,45,20.37,916.65,306.09,253.71,282.77,11802,7599,13583,223,347,233
2024-12-20,SEA-001,Seattle,WA,West,1033,3191,0.5538,0.0772,79,33.92,2679.68,372.66,341.17,229.8,13489,5155,15425,339,243,129
12/21/2024,SEA-001,Seattle,WA,West,1072,4595,0.4269,0.0625,67,23.87,1599.29,288.24,515.83,297.5,9241,7756,15159,298,392,178
2024-12-22,SEA-001,Seattle,WA,West,1268,5213,,0.068,86,30.29,2604.94,537.42,340.91,145.37,14868,8422,9524,258,517,110
2024-12-22,SEA-001,Seattle,WA,West,1268,5213,,0.068,86,30.29,2604.94,537.42,340.91,145.37,14868,8422,9524,258,517,110
2024-12-23,SEA-001,Seattle,WA,West,596,2496,0.6288,0.0685,40,19.62,784.8,302.28,691.14,190.1,11314,18972,10552,264,790,138
2024-12-24,SEA-001,Seattle,WA,West,703,2269,0.371,0.0364,25,21.5,537.5,386.38,657.86,199.78,11813,11335,10994,336,613,175
2024-12-25,SEA-001,Seattle,WA,West,732,2404,0.3548,0.0365,26,19.96,518.96,535.47,629.7,173.24,16921,10057,10260,345,473,124
2024-12-28,SEA_001,Seattle,WA,West,981,4121,0.5259,0.0542,53,24.49,1297.97,204.74,454.08,161.21,8023,7484,9146,213,357,104
2024-12-30,SEA-001,Seattle,WA,West,642,2404,0.4507,0.0741,47,30.14,1416.58,505.8,594.07,339.09,20467,15227,19691,665,534,345
2024-12-31,SEA-001,Seattle,WA,West,615,1948,0.3803,0.0579,35,27.46,961.1,,645.67,311.47,12966,13377,17665,215,875,266
01/01/2025,SEA-001,Seattle,WA,West,805,2703,0.6487,0.0332,26,25.0,650.0,336.34,691.74,246.54,10495,18171,11796,183,718,172
2025/01/02,SEA-001,Seattle,WA,West,533,1570,0.3968,0.0235,12,34.26,411.12,190.94,423.22,190.01,6315,8018,11968,169,413,197
2025-01-03,SEA_001,Seattle,WA,West,824,2996,0.3687,0.0302,24,25.35,608.4,276.36,700.56,160.55,8599,20281,8463,174,678,133
01/04/2025,SEA-001,Seattle,WA,West,1112,3779,0.5355,0.0672,74,19.6,1450.4,270.02,624.31,245.08,8700,12909,12965,280,864,213
2025-01-05,SEA-001,Seattle,WA,West,1098,3151,0.5642,0.0685,75,23.21,1740.75,204.35,587.0,287.36,8399,16161,12465,267,622,179
2025/01/06,SEA-001,Seattle,WA,West,681,2513,0.4371,0.0549,37,19.09,706.33,445.16,567.49,350.02,14524,9385,22360,412,406,323
2025-01-07,SEA-001,Seattle,WA,West,532,2328,0.4218,0.0211,11,27.63,303.93,420.02,489.8,181.86,12820,8228,8080,321,405,71
2025-01-08,SEA-001,Seattle,WA,West,837,2713,0.567,0.029,24,34.43,826.32,286.26,296.2,332.69,9287,6829,19802,266,217,300
2025-01-11,SEA-001,Seattle,WA,West,1370,4891,0.6084,0.0468,64,20.97,1342.08,363.5,327.27,227.31,11918,6447,14680,331,328,180
2025-01-12,SEA-001,Seattle,WA,West,1171,5085,,0.0633,74,20.72,1533.28,194.91,481.42,353.9,7837,13214,19715,263,550,279
2025-01-14,SEA-001,Seattle,WA,West,976,3201,0.3719,0.0439,42,30.16,1266.72,328.81,540.12,262.1,10065,12521,15765,245,711,220
2025-01-16,SEA_001,Seattle,WA,West,715,2114,0.5466,0.0331,23,27.21,625.83,461.43,707.26,254.03,20337,16566,13943,397,886,197
2025-01-18,SEA-001,Seattle,WA,West,1053,4410,0.6034,0.0486,51,18.75,898.01,468.96,649.34,242.76,13491,14496,15641,421,637,258
2025-01-20,SEA-001,Seattle,WA,West,896,3136,0.3656,0.0525,47,33.11,1407.42,536.19,339.91,207.09,19521,7021,9498,416,296,118
01/22/2025,SEA-001,Seattle,WA,West,814,2934,0.361,0.0397,32,28.11,899.52,318.81,689.92,121.23,8910,15960,6186,158,965,102
01/23/2025,SEA_001,Seattle,WA,West,793,2974,0.4264,0.06,47,33.29,1564.63,309.41,294.5,120.71,9990,6159,6591,298,217,86
2025-01-24,SEA-001,Seattle,WA,West,1115,4493,0.4023,0.0264,29,21.27,616.83,331.39,549.27,237.72,9509,15456,11309,306,623,111
2025/01/26,SEA-001,Seattle,WA,West,869,3771,0.5891,0.0764,66,33.33,2199.78,327.24,387.88,143.6,13602,9876,7833,387,663,103
2025-01-27,SEA-001,Seattle,WA,West,743,2986,0.4786,0.0613,45,22.76,1024.2,413.88,363.65,253.52,15100,7726,11939,372,320,103
2025-01-28,SEA-001,Seattle,WA,West,917,3508,0.5351,0.0545,49,22.37,1096.13,450.22,585.88,234.53,11491,14142,12297,208,882,203
2025-01-29,SEA-001,Seattle,WA,West,665,1915,0.5488,0.0456,30,24.94,748.2,337.86,429.95,340.42,11613,11415,13786,337,476,118
2025-01-30,SEA-001,Seattle,WA,West,733,2206,0.5632,0.0538,39,25.9,1010.1,290.63,544.52,126.83,10508,12118,7054,181,474,105
01/31/2025,SEA-001,Seattle,WA,West,1222,4955,0.5444,0.0607,74,22.68,1678.32,396.77,331.19,215.66,10880,8956,11379,268,361,195
02/01/2025,SEA-001,Seattle,WA,West,1871,5666,0.5666,0.035,65,30.57,1987.05,267.31,612.73,241.59,8806,16964,10131,247,721,86
2025-02-03,SEA-001,Seattle,WA,West,1113,4262,0.5252,0.0312,34,33.83,1150.22,443.95,463.93,205.19,12705,11989,13966,410,526,161
2025-02-06,SEA-001,Seattle,WA,West,871,2963,0.6327,0.0519,45,22.28,1002.6,,572.7,132.3,14204,15174,5576,244,698,95
2025/02/07,SEA-001,Seattle,WA,West,1539,5094,0.3904,0.0602,92,18.88,1736.96,439.0,604.28,326.04,15933,9361,13478,509,394,169
2025-02-08,SEA-001,Seattle,WA,West,1770,6217,0.6482,0.0778,137,20.72,2838.64,238.14,318.91,326.19,7723,5657,21298,198,203,289
2025-02-09,SEA-001,Seattle,WA,West,1905,8522,0.536,0.0701,133,28.21,3751.93,332.08,482.31,265.13,14710,9240,14760,446,435,159
2025-02-10,SEA-001,Seattle,WA,West,1155,5189,0.5501,0.0728,84,20.44,1483.16,409.76,601.36,226.81,14221,15471,14534,383,1023,170
2025-02-11,SEA-001,Seattle,WA,West,1241,5051,0.6017,0.0588,72,33.67,2424.24,184.47,617.91,293.16,5046,14172,20239,129,436,225
2025-02-12,SEA-001,Seattle,WA,West,988,3764,0.4237,0.025,24,30.86,740.64,325.64,363.51,180.92,10002,7297,7297,243,293,121
2025-02-13,SEA-001,Seattle,WA,West,1213,4154,0.5552,0.0315,38,,1289.34,467.09,506.54,265.24,15386,10658,16586,402,323,204
02/14/2025,SEA-001,Seattle,WA,West,1450,4668,0.5984,0.0712,103,22.26,2292.78,510.31,291.9,250.47,22951,6166,16318,794,337,175
2025-02-15,SEA-001,Seattle,WA,West,1043,3126,0.5334,0.0646,67,27.02,1810.34,517.15,473.97,333.09,20600,10201,19221,719,539,309
2025-02-19,SEA-001,Seattle,WA,West,1244,3559,0.4841,0.0278,34,34.01,1156.34,420.71,538.26,324.63,14132,12762,14031,483,401,128
2025/02/20,SEA-001,Seattle,WA,West,898,2689,0.3557,0.0418,37,24.46,799.34,454.86,636.55,168.76,16015,13373,8215,484,411,74
2025-02-22,SEA_001,Seattle,WA,West,1234,4085,0.4321,0.0662,81,32.95,2389.52,493.13,510.76,144.48,13765,8938,9148,384,330,82
2025-02-24,SEA-001,Seattle,WA,West,1114,4952,0.5342,0.021,23,23.83,548.09,458.87,272.42,158.65,15598,5543,8096,499,298,83
02/25/2025,SEA-001,Seattle,WA,West,966,4259,0.5939,0.0668,64,34.54,2210.56,537.46,423.14,207.83,14386,7852,10820,313,445,112
02/25/2025,SEA-001,Seattle,WA,West,966,4259,0.5939,0.0668,64,34.54,2210.56,537.46,423.14,207.83,14386,7852,10820,313,445,112
2025-02-26,SEA-001,Seattle,WA,West,747,3141,0.6126,0.0281,20,24.59,491.8,453.86,619.46,127.47,11790,9840,6216,257,485,108
02/27/2025,SEA-001,Seattle,WA,West,1087,4095,0.5168,0.0754,81,34.17,2767.77,361.2,694.25,241.13,14321,19596,11073,434,1199,96
2025-02-28,SEA-001,Seattle,WA,West,1533,4482,0.3667,0.0549,84,30.35,2549.4,433.92,313.33,183.37,18304,5185,11233,494,319,177
03/01/2025,SEA-001,Seattle,WA,West,1921,8487,,0.0456,87,21.94,1908.78,423.94,584.79,224.3,12445,12824,9346,301,878,127
2025-03-02,SEA-001,Seattle,WA,West,1461,6147,0.5775,0.0411,60,19.16,1149.6,484.27,388.85,317.61,15789,9771,13603,429,455,119
2025-03-03,SEA-001,Seattle,WA,West,888,3694,0.553,0.0356,31,25.12,778.72,460.3,581.68,247.92,18378,17029,11936,558,533,101
03/04/2025,SEA-001,Seattle,WA,West,882,3894,0.6131,0.065,57,33.51,1910.07,244.53,623.52,141.8,8224,14460,8282,234,497,89
2025-03-05,SEA-001,Seattle,WA,West,1256,5368,0.5553,0.0243,30,33.73,1011.9,299.79,571.24,355.66,12778,14517,18129,231,591,165
2025-03-06,SEA-001,Seattle,WA,West,904,3720,0.6332,0.0386,34,21.34,725.56,387.19,244.69,327.49,17372,4348,22699,315,186,372
03/08/2025,SEA-001,Seattle,WA,West,1633,5155,0.3918,0.077,125,25.67,3208.75,343.91,511.09,234.5,14559,15035,15444,397,785,164
2025-03-09,SEA-001,Seattle,WA,West,1922,6287,0.5711,0.042,80,23.51,1880.8,440.46,241.83,244.16,14632,4472,14377,454,224,125
2025-03-10,SEA-001,Seattle,WA,West,832,3008,0.5948,0.053,44,26.17,1151.48,302.8,283.6,152.45,10305,7705,10042,257,275,160
2025-03-11,SEA_001,Seattle,WA,West,700,2700,0.4494,0.0411,28,23.82,666.96,376.52,295.47,247.84,16503,7082,17312,386,479,306
2025-03-12,SEA-001,Seattle,WA,West,1023,3987,0.3834,0.048,49,20.99,1028.51,221.8,576.15,183.54,7010,11664,12201,119,569,119
2025-03-13,SEA-001,Seattle,WA,West,948,4234,0.4519,0.03,28,28.6,800.8,342.2,661.97,188.43,9002,10976,12796,292,620,201
2025-03-14,SEA_001,Seattle,WA,West,1373,4907,0.3732,0.0531,72,31.78,2288.16,434.24,496.52,169.14,13736,10927,10667,435,706,106
03/15/2025,SEA-001,Seattle,WA,West,1171,4563,0.597,0.038,44,34.74,1528.56,422.96,680.87,209.76,15685,13626,13035,291,606,105
03/16/2025,SEA-001,Seattle,WA,West,1324,4379,0.5276,0.0365,48,31.87,1529.76,315.64,328.31,267.9,10519,5555,14033,226,369,120
2025-03-19,SEA_001,Seattle,WA,West,1082,4583,0.3781,0.0682,73,22.27,1391.2,478.68,365.06,296.09,12382,6570,15830,240,285,192
2025-03-23,SEA-001,Seattle,WA,West,1442,4617,0.5033,0.0428,61,22.48,1286.29,218.22,662.05,239.3,8187,10113,13891,133,615,235
2025-03-24,SEA-001,Seattle,WA,West,1247,5421,0.6426,0.0744,92,22.92,1977.73,376.4,556.17,267.05,16473,12594,16105,251,585,228
2025-03-25,SEA-001,Seattle,WA,West,974,3084,0.4176,0.0254,24,26.52,595.31,528.39,375.5,152.11,18014,6287,6754,316,430,81
2025-03-27,SEA-001,Seattle,WA,West,983,3130,0.3515,0.052,51,34.33,1750.83,216.79,449.19,266.54,7318,8199,12287,170,543,216
2025-03-28,SEA_001,Seattle,WA,West,2081,7481,0.6168,0.0646,134,19.77,2371.37,,618.51,309.65,7026,10264,19001,208,504,152
2025-03-29,SEA-001,Seattle,WA,West,1170,4446,0.6054,0.0364,42,26.41,1109.22,512.94,637.35,274.88,19718,11335,12426,524,532,200
2025-03-30,SEA-001,Seattle,WA,West,1237,4964,0.3619,0.0293,36,25.05,901.8,311.99,649.91,211.61,10958,9991,8923,383,551,98
2025-03-31,SEA-001,Seattle,WA,West,1108,3417,0.5513,0.0508,56,22.21,1243.76,,241.72,286.2,10852,4279,18353,342,201,185
2025-04-02,SEA-001,Seattle,WA,West,1008,3658,0.5267,0.0416,41,20.57,843.37,436.73,319.06,334.58,13945,6300,17553,375,418,183
2025-04-03,SEA-001,Seattle,WA,West,1252,3584,0.4579,0.0639,80,22.08,1766.4,253.37,537.42,240.43,7637,15143,13419,117,715,198
2025/04/04,SEA-001,Seattle,WA,West,1416,5921,0.5016,0.0615,87,20.26,1602.59,280.21,420.75,163.47,10159,12597,9201,325,617,144
2025-04-05,SEA-001,Seattle,WA,West,1278,4955,,0.0477,60,28.18,1690.8,495.34,431.72,183.57,14015,7882,12079,468,262,105
2025-04-06,SEA-001,Seattle,WA,West,1738,6416,0.5879,0.0243,42,20.22,849.24,466.1,566.41,308.74,18448,13179,20878,321,745,240
2025/04/07,SEA_001,Seattle,WA,West,1111,4478,0.3648,0.0547,60,28.16,1689.6,437.19,629.33,326.86,11992,13785,17047,417,923,175
04/08/2025,SEA-001,Seattle,WA,West,665,2920,0.591,0.0287,19,25.33,481.27,204.02,256.82,155.9,8047,6234,9174,130,297,161
2025-04-09,SEA-001,Seattle,WA,West,1392,5716,0.5388,0.0582,81,30.73,2259.39,365.01,456.45,120.06,9270,13559,7622,184,428,83
2025-04-11,SEA-001,Seattle,WA,West,1769,7718,0.3654,0.0274,48,24.2,1161.6,294.1,700.69,215.58,9759,17489,12443,166,866,125
2025-04-12,SEA-001,Seattle,WA,West,1378,4075,0.5058,0.0795,109,20.23,2205.07,385.75,357.81,239.24,14955,5685,10865,271,294,95
2025-04-13,SEA-001,Seattle,WA,West,907,3183,0.3708,0.0618,56,20.46,1145.76,237.88,705.13,311.6,9441,17515,18952,163,542,278
04/15/2025,SEA-001,Seattle,WA,West,1065,3033,0.5536,0.0352,37,32.62,1073.97,227.25,431.34,180.35,8539,7625,7677,297,456,90
2025-04-16,SEA-001,Seattle,WA,West,1149,5051,0.4336,0.0439,50,32.41,1620.5,333.58,370.24,204.94,9064,6183,8650,151,210,94
2025-04-17,SEA-001,Seattle,WA,West,1114,3586,0.3555,0.0711,79,31.27,2470.33,526.31,476.64,338.53,14351,11113,23498,386,418,388
04/18/2025,SEA-001,Seattle,WA,West,1311,3773,0.5574,0.0626,82,25.12,2059.84,471.7,590.75,223.05,11906,11289,11790,278,678,127
2025-04-19,SEA-001,Seattle,WA,West,1823,7813,0.5813,0.0344,62,23.99,1487.38,272.47,493.72,131.18,10319,11937,7886,237,402,74
2025-04-21,SEA-001,Seattle,WA,West,960,3677,0.4903,0.0313,30,22.93,687.9,430.19,547.61,165.09,11717,8902,9534,368,598,130
2025-04-22,SEA-001,Seattle,WA,West,953,3324,0.4967,0.0511,48,32.01,1397.6,339.33,404.96,306.4,14794,6468,19161,505,447,270
2025-04-24,SEA-001,Seattle,WA,West,929,3679,0.6464,0.0354,32,23.8,761.6,286.79,476.68,287.9,11381,13733,15539,191,583,255
2025-04-25,SEA-001,Seattle,WA,West,1704,6159,0.5763,0.0717,122,34.98,4267.56,314.8,426.77,316.58,11085,8933,19545,225,393,260
2025/04/26,SEA-001,Seattle,WA,West,1137,3586,0.3956,0.0327,37,30.97,1145.89,282.5,280.66,279.05,11268,7897,16488,238,246,139
2025-04-27,SEA-001,Seattle,WA,West,1086,4264,0.6395,0.0473,51,21.66,1023.66,449.98,370.43,167.98,15766,7480,11268,243,277,153
04/28/2025,SEA-001,Seattle,WA,West,1182,5272,0.4479,0.0731,86,25.65,2205.9,358.92,243.27,259.23,15225,4031,17329,392,186,213
2025-04-29,SEA-001,Seattle,WA,West,1090,4755,0.6275,0.0732,79,28.02,2213.58,366.25,702.58,158.77,10145,17543,9447,326,899,81
2025-05-01,SEA-001,Seattle,WA,West,1341,4135,0.4916,0.0557,74,19.26,1425.24,240.22,665.65,185.8,7071,18118,8152,221,937,142
2025-05-02,SEA-001,Seattle,WA,West,1310,5302,0.4118,0.0606,79,21.83,1724.57,266.43,443.19,128.94,10783,12467,6492,178,483,89
2025-05-03,SEA-001,Seattle,WA,West,1109,4767,0.4255,0.0353,39,33.18,1294.02,223.4,487.67,149.12,6834,12081,9013,235,409,128
2025-05-04,SEA-001,Seattle,WA,West,1408,4362,0.5957,0.0488,68,22.92,1558.56,511.72,523.13,254.5,17388,11143,16797,440,709,190
2025-05-08,SEA-001,Seattle,WA,West,973,4281,0.4956,0.0509,49,21.08,904.6,506.44,703.49,161.98,21524,13129,7138,511,682,93
05/09/2025,SEA-001,Seattle,WA,West,1405,4676,0.5397,0.0224,31,30.48,944.88,250.1,480.49,288.44,10412,9722,14927,352,414,179
2025-05-10,SEA-001,Seattle,WA,West,1736,6076,0.5874,0.0429,74,25.26,1590.14,528.56,661.83,170.51,15811,12999,10757,251,892,153
2025-05-13,SEA-001,Seattle,WA,West,813,2593,0.4239,0.0313,25,29.41,735.25,277.76,504.7,335.4,7894,11569,16678,187,575,193
2025-05-14,SEA-001,Seattle,WA,West,1322,5566,0.4802,0.0426,56,30.51,1708.56,272.25,456.2,266.06,8650,9844,13640,179,438,213
2025-05-15,SEA-001,Seattle,WA,West,879,2840,0.4777,0.0674,59,,1414.23,424.99,464.93,153.29,19009,12939,9395,334,591,159
05/17/2025,SEA-001,Seattle,WA,West,1075,3756,0.5377,0.038,40,27.54,1101.6,230.29,592.86,283.07,8108,12065,12697,241,463,113
2025-05-18,SEA-001,Seattle,WA,West,1483,4905,0.3589,0.046,68,28.87,1963.16,521.61,552.89,319.24,13718,8948,15486,457,419,237
2025-05-19,SEA-001,Seattle,WA,West,1232,4158,0.38,0.0681,83,25.09,2082.47,190.0,246.3,199.49,8317,6184,12765,152,326,219
2025-05-20,SEA-001,Seattle,WA,West,1121,4487,0.5446,0.0715,80,31.06,2484.8,525.03,356.76,245.85,18784,6569,12423,489,437,213
2025-05-21,SEA-001,Seattle,WA,West,831,2688,0.5174,0.0627,52,19.96,1037.92,288.93,328.67,344.8,10109,5417,22874,170,316,221
2025-05-22,SEA-001,Seattle,WA,West,1056,3490,0.3573,0.0426,44,33.71,1483.24,401.2,368.31,193.0,16411,10274,8571,481,613,115
